CBSA,CBSANAME,Number_of_Tracts,exposure,MV_est54,MV_est51912,MV_est712,MV_est722,MV_est447,W1110_meancommute_E,W1110_carpooled_P,W1110_pubtrans_P,total_tract_pop,black_pop,med_list_sqft2012_2016,med_list_price2012_2016,school_quality,WI_weighted
35660,"Niles-Benton Harbor, MI",14,"B1_5",36.1038,.111413,1.78181,32.4906,5.46467,19.844013,7.2556181,.42695917,3688.5786,87.02067,,247761.6,.5167782,5.9986468
35660,"Niles-Benton Harbor, MI",8,"B5_10",35.2308,0,1.5162,35.3183,6.63196,20.737745,8.0345404,.16359411,4487.3176,307.4625,,186297.9,.4217853,7.0374749
35660,"Niles-Benton Harbor, MI",4,"B10_20",28.2615,0,1,38.6331,9.61151,18.504601,15.662962,.99343241,2963.922,382.8701,,164185.7,.4639385,7.936436
35660,"Niles-Benton Harbor, MI",5,"B20_50",22.9222,0,1,34.7452,11.5595,15.755318,7.8834522,.23096812,3585.2206,1164.159,,164185.7,.2369426,5.4935436
35660,"Niles-Benton Harbor, MI",6,"Major",28,0,1,52,17,15.341441,9.7160123,3.6730086,2804.5705,2217.137,,,.0869419,8.1868824
35840,"North Port-Sarasota-Bradenton, FL",70,"Less1",80.315,.058,.39101,43.0078,5.05996,23.42259,7.0547343,.58776091,4724.5176,15.36585,166.5294,297579.3,.679565,10.291424
35840,"North Port-Sarasota-Bradenton, FL",54,"B1_5",84.9966,.047457,.428321,44.6938,5.64664,25.07419,6.747049,.46194417,5116.489,129.1619,144.8113,278548.1,.6072027,9.7125251
35840,"North Port-Sarasota-Bradenton, FL",19,"B5_10",52.9403,.033182,.508353,31.0347,5.41709,26.561386,7.0388886,1.1362714,14078.841,1240.201,117.9364,212331,.5418637,9.0071734
35840,"North Port-Sarasota-Bradenton, FL",19,"B10_20",90.2068,.057443,.924664,50.9879,8.42059,22.285792,13.826575,1.7178404,4549.0055,643.5417,118.3985,222622.5,.410824,10.828036
35840,"North Port-Sarasota-Bradenton, FL",9,"B20_50",79.1179,.105554,.667159,48.6142,10.0715,21.994006,13.151201,2.2059817,5902.9689,2000.003,146.1119,274300.4,.4522895,10.745626
35840,"North Port-Sarasota-Bradenton, FL",1,"Major",43,0,1,25,8,19.4,15.3,3.5,4020,3268.26,,,.4480881,15.980884
36100,"Ocala, FL",8,"Less1",23.3764,0,.223785,18.4326,4.71221,26.991363,10.79001,0,8543.3944,30.61634,104.3767,168471.8,.4656473,5.7302778
36100,"Ocala, FL",15,"B1_5",44.2591,0,.1298,29.6639,6.97852,25.614911,10.553339,.16684583,6526.2921,145.165,87.82442,167171.2,.4629674,6.1430724
36100,"Ocala, FL",14,"B5_10",31.683,0,.089979,17.3874,7.72908,24.63954,9.9639037,.00864589,6367.7602,471.1461,83.26913,159124.8,.436977,6.6276185
36100,"Ocala, FL",10,"B10_20",69.9215,0,.195262,33.2441,10.4373,23.464128,11.280888,.48986638,5515.9321,723.1606,87.85918,199789.9,.4419205,7.0131791
36100,"Ocala, FL",11,"B20_50",22.2715,0,.197609,17.112,6.35133,27.044786,9.1123233,.36115115,8721.6762,2139.361,80.91423,133129.5,.3776329,6.4882898
36100,"Ocala, FL",3,"Major",77.8848,0,0,39.1855,17.9206,18.281476,15.310597,.75738228,4432.0888,2819.751,94.71339,219976.6,.6869569,9.1471792
36420,"Oklahoma City, OK",50,"Less1",50.2418,.416813,.33655,35.3381,6.62804,25.356136,9.7952484,.12136158,5790.4083,24.33408,95.9567,187397,.7386277,6.0232254
36420,"Oklahoma City, OK",110,"B1_5",69.314,.407532,.543221,50.7138,7.93686,23.781093,10.442571,.34720586,4912.2147,141.0922,98.68899,199081.6,.7095661,6.9277247
36420,"Oklahoma City, OK",80,"B5_10",92.9259,.348143,.396408,56.5878,7.32298,21.282066,9.0025151,.51715739,4760.389,349.512,98.07096,190168.5,.7058789,7.8837033
36420,"Oklahoma City, OK",61,"B10_20",79.0126,.186451,.340686,54.6744,8.09751,20.58443,11.111167,.46048669,4270.9769,575.4977,86.50412,149669.8,.6500208,7.9131821
36420,"Oklahoma City, OK",40,"B20_50",70.1896,.09791,.226153,46.469,7.24192,20.265112,10.846411,.76215588,4090.6624,1273.553,85.88049,154865.7,.5465813,7.1812597
36420,"Oklahoma City, OK",21,"Major",21.8239,0,1.38471,13.7132,5.08945,20.645889,10.579683,2.0641687,2605.6919,1735.607,93.01902,84957.98,.4131694,7.3173808
36540,"Omaha-Council Bluffs, NE-IA",81,"Less1",47.9862,.064799,.70658,31.0094,5.86366,21.84154,8.027651,.49480977,3992.1115,11.71848,116.7288,210299.3,.8253577,7.0655137
36540,"Omaha-Council Bluffs, NE-IA",81,"B1_5",56.0031,.017484,.628378,43.788,7.76122,20.015398,9.1398851,.77905148,4026.1766,103.7278,110.9594,196173,.7843488,7.6131799
36540,"Omaha-Council Bluffs, NE-IA",41,"B5_10",69.2246,0,.33874,51.5394,7.47849,18.655326,8.0325911,1.0656166,4262.0612,292.7486,112.3213,175190.9,.7676451,8.0380506
36540,"Omaha-Council Bluffs, NE-IA",20,"B10_20",66.3561,0,.660921,50.1459,6.3038,18.485874,9.0574618,1.2318859,3832.1543,497.4155,109.5555,151418.9,.6897739,8.0649733
36540,"Omaha-Council Bluffs, NE-IA",19,"B20_50",26.5943,0,.694225,33.6034,6.94873,19.651111,12.444174,2.2159579,4080.9732,1187.174,85.09718,109678.6,.5798455,8.5304264
36540,"Omaha-Council Bluffs, NE-IA",13,"Major",12.7882,0,.94812,15.0597,4.91211,21.022247,10.626143,5.3726838,2935.5982,1746.152,55.00117,87849.67,.5148205,8.0765238
36740,"Orlando-Kissimmee-Sanford, FL",24,"Less1",166.499,.3142,.866959,60.4014,7.20792,27.66479,5.7237295,.36709473,4388.6093,24.97789,130.5313,276195.1,.6244157,6.7687704
36740,"Orlando-Kissimmee-Sanford, FL",73,"B1_5",125.875,.048672,.91012,68.7859,8.99791,26.888366,8.4672246,1.0870618,6535.2188,197.109,116.6163,249203.5,.5687822,7.7730698
36740,"Orlando-Kissimmee-Sanford, FL",117,"B5_10",128.739,.117028,.481004,68.8388,10.4075,27.914649,9.5639689,.95017595,9561.5639,771.9722,106.4529,215300.8,.561836,7.6542944
36740,"Orlando-Kissimmee-Sanford, FL",93,"B10_20",105.703,.147704,.697584,63.1184,11.6249,27.902362,10.15446,1.260702,10144.614,1300.247,104.5005,221521.7,.5358057,7.7687904
36740,"Orlando-Kissimmee-Sanford, FL",48,"B20_50",112.321,.055643,.457081,64.6361,12.7751,28.375596,9.8222296,3.1296049,8812.8534,2415.905,96.35278,189844.5,.4305761,7.9065876
36740,"Orlando-Kissimmee-Sanford, FL",34,"Major",61.5625,.023976,.493158,57.5686,12.8307,30.490924,11.931752,9.1308956,5703.3997,3933.846,74.60001,120650.8,.3403943,8.1621449
37340,"Palm Bay-Melbourne-Titusville, FL",18,"Less1",73.431,0,.209369,41.1932,7.42,26.073217,7.0902682,.26238441,4699.3331,11.90779,147.1776,281363.2,.6954217,9.1002516
37340,"Palm Bay-Melbourne-Titusville, FL",33,"B1_5",104.104,0,.360853,62.4399,10.9168,23.704743,6.3777824,.37920507,7010.1154,187.2896,110.6996,208180.4,.6467302,10.074575
37340,"Palm Bay-Melbourne-Titusville, FL",22,"B5_10",87.453,.014416,.461443,50.2795,10.8822,24.480025,8.2892579,.35415949,5440.9925,410.9111,94.77142,169789.2,.6240768,9.2757818
37340,"Palm Bay-Melbourne-Titusville, FL",25,"B10_20",73.2766,0,.325425,47.8188,11.8479,22.978954,8.8529232,.75829977,6115.8137,886.3912,82.59378,143745.5,.5644164,10.038193
37340,"Palm Bay-Melbourne-Titusville, FL",10,"B20_50",49.8158,0,.210121,32.8759,8.17528,25.689458,9.9781076,.85674771,8601.5955,2066.923,78.2765,135091.1,.5374462,9.8354781
37340,"Palm Bay-Melbourne-Titusville, FL",3,"Major",97.1741,0,1,54.7323,10.3225,20.347051,16.966843,5.5604681,3297.3196,1847.546,82.22049,127479,.4523867,13.939839
37460,"Panama City, FL",7,"Less1",48.977,.346942,1.07376,38.8471,9.47526,25.093116,8.36423,.33591977,4244.498,11.97679,130.2805,233506.2,.4491316,7.0309774
37460,"Panama City, FL",10,"B1_5",40.7423,.130032,.537541,47.2933,9.15128,24.27615,11.372364,1.023209,6304.2079,140.6447,128.9865,207558.6,.5550092,7.1511467
37460,"Panama City, FL",9,"B5_10",45.5555,.112546,.523893,48.9256,13.1807,21.357774,10.04599,1.4005434,5229.2288,357.0288,113.9697,197961.5,.6428045,7.5787713
37460,"Panama City, FL",14,"B10_20",52.4976,.057522,.376809,48.9038,13.9961,22.299201,10.468756,1.1887775,5073.3199,813.5105,101.3311,166845.4,.5114977,7.3547466
37460,"Panama City, FL",5,"B20_50",68.4276,0,.196477,54.9892,15.4423,23.894804,11.800022,.57469214,3882.0746,1124.447,108.9005,165247.8,.3119763,8.0538116
37460,"Panama City, FL",1,"Major",125.921,0,1,68.8742,17.4238,21.4,8.4,5.2,4000,2580,85.39774,122900.2,.1473273,9.5721475
37860,"Pensacola-Ferry Pass-Brent, FL",9,"Less1",49.6051,0,.429228,29.9276,4.05468,25.086923,9.5533509,0,4529.6565,3.52445,143.6874,256174.7,.7348542,6.7707153
37860,"Pensacola-Ferry Pass-Brent, FL",16,"B1_5",63.0397,0,.092157,39.2309,10.4235,26.97517,8.5193055,.12970608,6872.0627,228.9507,100.2712,190823.9,.6255097,6.5259972
37860,"Pensacola-Ferry Pass-Brent, FL",16,"B5_10",46.4504,0,.19218,36.8111,9.09664,26.494856,8.7245904,.1169461,7713.0829,536.5376,97.53941,187105.4,.6013989,6.3857158
37860,"Pensacola-Ferry Pass-Brent, FL",21,"B10_20",41.4257,0,0,41.1539,11.1502,21.871159,11.205948,.44109701,5817.8057,777.5942,82.43161,133084.4,.4540943,7.3472235
37860,"Pensacola-Ferry Pass-Brent, FL",25,"B20_50",53.2541,0,.153626,38.6424,11.7108,21.911482,12.214758,1.138636,5331.2651,1639.634,84.32364,135269.8,.4152934,7.811482
37860,"Pensacola-Ferry Pass-Brent, FL",9,"Major",85.6307,0,0,36.8966,14.7197,21.052417,14.213052,1.8709665,3306.9079,2171.627,82.69184,87958.34,.3234377,9.7096639
37900,"Peoria, IL",44,"Less1",20.4525,.082988,.403875,30.6527,6.7097,22.503541,8.4283804,.42848334,4749.0801,14.28714,99.59914,163953.5,.3329787,6.583345
37900,"Peoria, IL",14,"B1_5",24.2796,.132519,.597957,38.6066,6.55863,19.859588,6.2387164,.26915094,5878.6885,108.0749,103.8767,185978.3,.3433366,6.880375
37900,"Peoria, IL",9,"B5_10",27.8575,0,.618867,38.8459,6.41938,17.370458,8.3742187,1.0110902,4667.7334,356.1225,94.61475,160038,.272184,7.1533474
37900,"Peoria, IL",9,"B10_20",49.5339,0,.100343,57.4349,7.351,17.711259,9.2055586,1.9962935,4742.4963,641.6636,83.78439,123194.6,.1794486,8.8268841
37900,"Peoria, IL",8,"B20_50",29.1043,0,.251698,43.4755,7.81516,17.349066,10.39096,5.6916695,3186.7249,951.6599,65.7201,89305.8,.0918068,8.1207916
37900,"Peoria, IL",10,"Major",36.6618,0,.820754,24.4945,5.06709,21.508307,13.541231,10.721846,3214.7075,1963.211,42.95557,68236.27,.0494719,8.718466
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",157,"Less1",83.2194,.353329,.976541,46.0114,4.27185,29.396002,6.4674654,4.9082321,4670.6871,18.38593,163.2393,354818.9,.608283,9.7910971
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",402,"B1_5",99.9489,.406176,.963283,54.4051,5.54214,28.625491,6.67364,4.8053487,4827.7192,137.2738,154.2797,320856.3,.589542,10.389926
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",213,"B5_10",98.2528,.424402,.923357,68.2902,6.34586,28.083039,7.6211692,7.3922812,4968.3114,360.9667,152.2252,281816.8,.5330966,11.93915
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",238,"B10_20",75.2696,.285243,.623598,63.6616,6.89679,28.162141,8.8045986,8.7694619,5059.1329,707.0074,132.843,220569.3,.4420728,12.522734
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",228,"B20_50",49.5151,.283199,.700614,62.9249,7.62853,29.539893,9.978481,12.34524,5059.3445,1536.312,108.8332,170289.6,.3296439,13.026872
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",227,"Major",30.611,.218352,1.09892,57.6835,5.8286,34.064725,8.2294041,31.271179,4425.422,3434.316,83.44077,112134.4,.1982614,14.116484
38300,"Pittsburgh, PA",217,"Less1",36.0035,.908008,.722445,29.0615,5.36934,27.8615,7.5812311,2.0954352,4561.9049,14.59785,114.8595,200481.4,.5970213,7.4204167
38300,"Pittsburgh, PA",222,"B1_5",52.5221,.894741,.733419,43.1452,6.62639,26.122793,8.3707543,3.6993569,4441.8012,102.6949,112.8173,184077.3,.5544385,9.2478622
38300,"Pittsburgh, PA",80,"B5_10",79.641,1.15954,1.19856,71.3168,8.60645,24.157379,9.1279457,7.6336115,3783.2012,253.2218,116.1075,162013.8,.4745359,12.016336
38300,"Pittsburgh, PA",71,"B10_20",41.615,.802117,.692834,48.8904,6.64163,26.108259,9.4093872,8.0508134,3273.8282,477.0836,90.24162,119586.8,.3702786,12.691422
38300,"Pittsburgh, PA",64,"B20_50",63.596,.834824,.708692,52.1151,7.12138,25.248192,9.9570149,12.775958,3120.3732,960.8638,82.4781,103785.6,.3000898,13.126352
38300,"Pittsburgh, PA",52,"Major",61.9768,.801082,.652619,37.6931,5.06182,27.331911,10.676845,24.08409,2419.409,1651.874,89.09328,97246.42,.2255819,14.749302
38940,"Port St. Lucie, FL",15,"Less1",106.642,0,.86908,52.1736,8.44097,27.609224,6.5953671,.08408393,5356.0764,23.50607,154.41,298997.6,.6024897,6.0818049
38940,"Port St. Lucie, FL",18,"B1_5",94.1211,0,.540441,50.1107,9.78377,25.78091,9.0243401,.53090208,5397.3093,116.4094,132.9689,256952,.5520277,6.7434757
38940,"Port St. Lucie, FL",6,"B5_10",104.392,0,.715163,61.2122,9.14643,25.947954,13.536867,.17125502,5461.3755,424.9296,128.7543,229278,.503996,7.2003418
38940,"Port St. Lucie, FL",20,"B10_20",60.6129,0,.286345,38.0428,6.59399,27.080779,11.854873,.55500418,11599.311,1732.845,96.743,175220.8,.5224635,7.3895284
38940,"Port St. Lucie, FL",14,"B20_50",58.9023,0,.308328,31.0683,8.3974,28.930341,14.84719,.66608215,8623.9819,2044.867,77.32146,138616,.4360563,8.1509118
38940,"Port St. Lucie, FL",4,"Major",30.7272,0,0,22.8702,5.66985,21.629706,14.473057,.58581569,4900.5254,4067.296,48.65668,,.6172863,7.9307928
39580,"Raleigh, NC",5,"Less1",228.012,0,.000482,61.5858,9.08016,22.629788,6.2743786,.06275563,3803.6932,13.53726,149.2602,411370.5,.7840749,9.2837862
39580,"Raleigh, NC",32,"B1_5",200.677,.076945,.273472,73.7066,9.03616,23.63299,6.9680547,.48786702,5116.7971,177.2124,135.9058,372712.7,.6933444,8.5290571
39580,"Raleigh, NC",39,"B5_10",132.95,.023981,.436839,56.2763,8.50343,26.697954,8.4597037,.52455986,7352.8295,552.3693,120.2184,298189.1,.5836058,7.9033029
39580,"Raleigh, NC",68,"B10_20",155.593,.201663,.522205,68.2651,11.275,25.660043,8.1837356,.73539923,6869.2086,972.5979,118.3789,280430.7,.5416086,8.6414091
39580,"Raleigh, NC",65,"B20_50",120.562,.071968,.557597,70.6116,13.9519,26.007723,10.598528,1.2106238,7006.4949,2112.524,107.0634,228601.9,.4478634,8.9714698
39580,"Raleigh, NC",14,"Major",82.8809,0,1.36967,76.726,22.1556,24.106791,14.254341,3.8906291,8142.8407,5351.429,85.85222,150252.2,.3928351,9.940512
40060,"Richmond, VA",6,"Less1",133.421,0,.633307,60.7269,8.93238,21.887079,3.7342658,.60681198,4480.1852,27.32402,159.1548,391141.4,.9099396,7.6112935
40060,"Richmond, VA",20,"B1_5",95.2932,0,.479585,66.7238,9.80631,24.991408,5.5694812,.48752371,4640.555,170.0945,133.8641,314685.6,.8459527,7.2187442
40060,"Richmond, VA",42,"B5_10",104.512,0,.546015,63.9429,8.4933,24.706759,6.3723322,.98964317,6452.6321,488.5478,133.5863,306794.7,.8566793,7.4151583
40060,"Richmond, VA",59,"B10_20",85.1918,.073343,.802165,55.2044,8.48662,25.319469,7.8212912,.88719827,5242.9097,759.6055,128.1208,270786.5,.8117254,7.05486
40060,"Richmond, VA",96,"B20_50",55.8013,.0481,.911695,45.3814,10.3474,25.888726,10.031276,1.1232185,5042.7285,1602.175,109.1886,198315.1,.7314893,6.4665646
40060,"Richmond, VA",69,"Major",49.2789,.014097,1.49044,48.5439,13.2456,24.419497,12.250807,4.9127877,4716.9356,3376.024,95.7282,165620.5,.610891,7.1061853
40220,"Roanoke, VA",3,"Less1",79.9256,0,.527175,27.065,7.11611,29.025086,8.9793263,0,4636.7732,24.24038,118.6105,218326.8,.9087661,4.2151699
40220,"Roanoke, VA",23,"B1_5",41.8221,.042601,.522314,38.8398,7.46509,25.491159,7.7173871,.53532125,5765.6235,152.2132,131.798,230108.7,.8667617,5.8234211
40220,"Roanoke, VA",15,"B5_10",46.7946,0,.475653,41.1202,6.21435,23.125079,9.2862692,.5459303,4936.5286,359.0915,121.3905,207062.5,.8083747,6.7795802
40220,"Roanoke, VA",12,"B10_20",61.5332,.124471,.673426,48.939,8.90884,21.983795,8.6336179,.76578017,5014.2219,664.7219,116.6774,176198.5,.8167846,7.2380682
40220,"Roanoke, VA",7,"B20_50",29.4899,0,.124237,45.5622,8.11752,20.204066,8.8350225,1.9917983,5391.6075,1724.498,87.03182,119287.1,.7755116,8.5848787
40220,"Roanoke, VA",5,"Major",28.7687,0,.355509,23.3549,5.25767,19.700807,12.983614,11.114832,4762.7806,3463.999,75.78636,98978.43,.7107702,8.5943836
40380,"Rochester, NY",51,"Less1",40.7715,.786279,.838091,32.4314,4.75737,23.74888,6.5270556,.70164094,5091.0713,18.95468,106.9443,195994.3,.4705015,7.8095135
40380,"Rochester, NY",86,"B1_5",53.8194,.613335,.667198,43.4177,5.6219,21.41874,6.8017762,.85689105,5077.8726,111.4365,101.01,182029.1,.4779271,8.0936038
40380,"Rochester, NY",36,"B5_10",42.0229,.327988,.591046,46.2444,6.2282,19.384655,8.6249306,1.292454,5169.4793,370.338,84.03102,126784.8,.3764465,10.299414
40380,"Rochester, NY",30,"B10_20",53.2662,.177283,.488605,65.3201,8.90543,18.734729,8.3132991,2.5611727,4942.7967,671.735,81.05331,118399,.322187,11.312619
40380,"Rochester, NY",41,"B20_50",29.2441,.009914,.738889,45.9296,7.24646,21.162304,13.003444,10.096288,3250.9631,1218.958,51.024,73130.8,.1080602,13.94773
40380,"Rochester, NY",24,"Major",13.8923,0,.381907,25.4791,4.78673,21.580647,13.242224,17.073795,2376.6155,1575.195,35.29998,57960.36,.1113294,13.873453
40420,"Rockford, IL",8,"Less1",17.5875,0,.108428,21.2571,4.60125,25.255866,7.5371231,.68658343,5705.8466,20.95302,99.48811,144337.7,.3983134,5.9207141
40420,"Rockford, IL",24,"B1_5",25.0278,.0555,.674907,30.4498,11.0729,24.718462,7.9169122,.28814319,6405.8287,148.3811,79.60954,120661.3,.2846393,7.109723
40420,"Rockford, IL",16,"B5_10",52.7636,0,1.28424,41.1841,8.8511,20.496632,7.3943865,.42759362,4870.7875,339.4638,72.2185,105886.7,.264816,6.9482445
40420,"Rockford, IL",16,"B10_20",64.8137,0,1.22941,56.2993,10.0665,20.036302,11.411926,1.3032864,4008.7368,568.728,57.33167,80327.42,.2279645,7.4311302
40420,"Rockford, IL",16,"B20_50",38.9816,0,2.33852,29.2636,7.51077,20.299177,12.528994,3.9560341,3237.9386,941.5803,43.68758,51659.34,.2077181,7.7995105
40420,"Rockford, IL",4,"Major",39.4554,0,1.55644,21.5478,7.37215,25.351251,13.258577,7.6313862,3168.03,1883.119,45.77508,41379.81,.076092,7.8212072
40660,"Rome, GA",1,"Less1",4.86003,0,0,3.02988,2.15946,23.7,4.6,1.7,6440,38.64,66.89578,130457.3,.3217434,2.8092103
40660,"Rome, GA",4,"B1_5",51.6984,0,.451735,36.6028,14.101,25.588165,6.896691,.16015718,5096.521,178.0787,78.30576,129958.2,.3379673,4.5218614
40660,"Rome, GA",5,"B5_10",57.5917,0,.3585,46.6261,14.68,21.604689,8.3928518,.82331431,5804.8757,367.2034,78.01494,129006.1,.3605793,5.984169
40660,"Rome, GA",3,"B10_20",57.0014,0,.709963,53.4322,18.5702,23.098231,10.142058,0,5265.166,781.049,77.76369,130744.9,.3397025,5.3281077
40660,"Rome, GA",6,"B20_50",78.4699,0,.588738,75.9954,25.4869,19.700922,7.8641288,.62039492,4544.744,1359.572,77.33826,130287.8,.3419511,8.1783164
40660,"Rome, GA",1,"Major",98,0,1,79,34,19.3,12.6,0,3244,1800.42,78.34923,134068.3,.3057277,8.9248863
40980,"Saginaw, MI",13,"Less1",7.53636,.663172,.667165,13.4587,2.33274,27.490173,8.3790788,.01503157,4425.1714,13.89966,81.27048,123016.3,.4896826,5.0141042
40980,"Saginaw, MI",7,"B1_5",18.2167,.087463,.793289,19.2273,4.38326,21.729484,7.1270037,.15283861,3226.0253,65.64743,80.13067,124859.7,.3965694,4.4977595
40980,"Saginaw, MI",9,"B5_10",40.899,0,.072846,37.7201,4.76086,20.091616,6.8842554,.1090846,6356.2723,463.3675,78.83063,120509.4,.4481417,7.1395637
40980,"Saginaw, MI",8,"B10_20",49.1362,0,.816616,49.6795,6.83639,18.869174,9.4766814,1.2599141,3511.7368,511.6807,65.13483,92621.72,.2033176,7.0892493
40980,"Saginaw, MI",9,"B20_50",34.3061,0,.911482,33.0594,5.9262,18.717772,11.604268,1.0333561,3525.3192,960.6396,56.05498,73929.1,.3148154,7.8929191
40980,"Saginaw, MI",10,"Major",12.6603,0,1,30.0741,11,18.154258,10.995472,1.9977225,3476.9555,2651.624,,,.1862703,7.6345784
41180,"St. Louis, MO-IL",131,"Less1",40.9013,.067379,.501535,33.2411,6.54409,28.722731,8.0005875,.47744838,5745.0939,16.96916,117.1873,181282.2,.5468758,7.0531227
41180,"St. Louis, MO-IL",160,"B1_5",90.2956,.072157,.649059,60.9809,9.04115,25.379428,6.9636598,.64901978,5874.4044,155.0144,121.682,220735.2,.5913531,9.1141595
41180,"St. Louis, MO-IL",63,"B5_10",98.3767,.186637,.592674,70.9538,9.88377,23.704793,5.8765049,1.2705024,5102.8878,347.1595,117.1446,182908.6,.5273561,9.6334991
41180,"St. Louis, MO-IL",67,"B10_20",88.7043,.180628,.618362,58.0682,8.00053,22.809266,7.0004768,2.1012493,5302.7244,737.1803,114.0524,168378.9,.4515021,10.807806
41180,"St. Louis, MO-IL",72,"B20_50",58.0177,.02558,.71709,59.8784,7.82221,22.943145,8.331318,5.1947787,4910.1624,1533.118,92.31976,137623,.3602732,13.184233
41180,"St. Louis, MO-IL",121,"Major",21.9877,0,.441193,33.8103,7.12366,26.940298,9.3472635,12.665497,4325.0294,3319.102,64.97247,92633.34,.2489586,12.876283
41540,"Salisbury, MD-DE",13,"Less1",34.5655,.069303,.755652,112.178,5.21206,25.465026,5.2097817,1.2249514,3229.2813,12.87915,205.9338,379141.9,.7045793,9.2447108
41540,"Salisbury, MD-DE",12,"B1_5",33.0686,.367578,.753842,62.4481,6.27753,24.920854,5.080014,.8444344,3832.2928,113.0051,169.7173,284245.8,.6337165,6.4730417
41540,"Salisbury, MD-DE",20,"B5_10",32.0491,.39011,1.01509,39.9853,6.00495,24.537606,6.9991569,.41847052,4920.6456,340.7737,144.3323,256697.4,.5252728,6.8156159
41540,"Salisbury, MD-DE",23,"B10_20",17.8415,.603834,1.29007,18.5826,5.18779,24.352903,7.427691,1.1816656,5242.691,797.5381,117.3974,212535.7,.5094491,6.6497103
41540,"Salisbury, MD-DE",20,"B20_50",34.1924,.54424,1.22798,31.4835,8.525,23.648714,9.4169274,1.1183317,5646.4815,1498.631,110.4719,186682,.3665217,7.5463345
41540,"Salisbury, MD-DE",6,"Major",61.6156,.497293,1.09444,46.1992,10.2035,21.455018,16.942747,2.6557132,5256.6583,3330.858,94.68092,148848.3,.2374838,7.6147859
41700,"San Antonio-New Braunfels, TX",101,"Less1",47.1279,.080769,.733554,49.2373,10.7975,27.292941,13.362826,2.7776428,5306.0456,16.77384,114.169,230955.9,.6973876,6.9602084
41700,"San Antonio-New Braunfels, TX",157,"B1_5",90.571,.058536,.849091,72.7913,12.3877,26.074065,10.213139,1.6712904,5948.0616,156.6172,107.7507,245418.3,.771186,7.0910472
41700,"San Antonio-New Braunfels, TX",109,"B5_10",79.6124,.076946,.339826,74.7821,12.3551,25.755313,10.246482,2.4466138,6382.674,454.4027,93.96075,208721.3,.7606481,7.0583504
41700,"San Antonio-New Braunfels, TX",63,"B10_20",52.2946,.149241,.392401,61.0073,12.2634,23.563369,11.351601,2.549117,6528.95,859.3248,85.67622,177608.3,.7314121,7.1180887
41700,"San Antonio-New Braunfels, TX",24,"B20_50",24.7642,.133508,.175065,32.4673,9.08558,25.56345,13.543556,5.5727075,5152.265,1471.561,76.62917,148927,.6240384,7.0968644
41700,"San Antonio-New Braunfels, TX",1,"Major",9.375,0,0,27.5,13,24,19.5,5.3,5815,3006.355,,,.6179953,8.03196
41860,"San Francisco-Oakland-Hayward, CA",203,"Less1",168.559,.239146,1.066,101.641,6.43251,31.248689,7.8806325,13.575699,5261.3063,24.21251,522.3594,938394.6,.6112854,11.081838
41860,"San Francisco-Oakland-Hayward, CA",366,"B1_5",175.631,.239632,.829248,112.273,6.53878,31.408383,9.2046567,15.875893,5493.0811,136.3958,504.0601,802406.9,.5489475,12.837388
41860,"San Francisco-Oakland-Hayward, CA",155,"B5_10",139.686,.127765,.702395,107.774,7.46054,32.990107,11.060469,16.282431,5476.7949,379.9008,412.6147,610323.9,.4221071,13.417017
41860,"San Francisco-Oakland-Hayward, CA",145,"B10_20",99.7719,.113024,.651808,88.6766,7.96131,33.819963,12.346643,16.209711,5569.1225,773.5686,344.4032,504586.8,.323941,13.196635
41860,"San Francisco-Oakland-Hayward, CA",96,"B20_50",92.9153,.039793,.758644,68.8151,6.47531,33.387663,12.908228,17.016517,5210.0215,1566.178,327.593,426945.4,.2637875,13.464195
41860,"San Francisco-Oakland-Hayward, CA",8,"Major",103.549,0,1.62372,81.9915,7.08035,31.734188,10.406541,21.201074,3312.9734,1905.905,369.4289,527616.3,.1858652,14.6508
42340,"Savannah, GA",1,"Less1",35,0,0,4,1,22.2,3.3,0,4403,35.224,164.8975,510359.2,,4.0117664
42340,"Savannah, GA",11,"B1_5",55.6193,0,.694675,44.0462,6.67394,24.123895,8.2169377,.18658197,4652.0785,106.4322,136.8787,268478.1,.4656376,5.7347538
42340,"Savannah, GA",6,"B5_10",34.4562,.111444,.445775,25.3338,6.47346,30.065704,8.2651615,.37225881,5671.7649,491.0397,100.6861,179999.7,.4344684,5.5123778
42340,"Savannah, GA",12,"B10_20",70.4673,.245003,.799351,63.7721,11.6361,27.280657,9.908784,.57969563,6468.9779,869.8555,107.3012,216047.6,.4641787,6.2792135
42340,"Savannah, GA",25,"B20_50",52.1366,.076734,.68788,73.1455,14.6548,23.054173,9.1363327,1.4582636,9132.2388,3023.54,102.2446,188042.3,.2727549,6.941603
42340,"Savannah, GA",30,"Major",83.955,.444167,2.09575,84.8219,13.3918,19.690834,12.324281,6.3889954,3463.468,2386.549,119.9612,161031.3,.2412528,7.90942
42680,"Sebastian-Vero Beach, FL",7,"Less1",64.6131,0,.324735,30.7451,6.41229,22.253668,8.6197788,.19121283,4481.3252,11.05894,153.5823,339873.3,.6008551,6.8130474
